ablation_name,split,epoch,mean_loss
weighted_bce,train,128.0,0.9213600730296652
weighted_bce,train,129.0,0.9209114043488021
weighted_bce,train,130.0,0.9204667794457262
weighted_bce,train,131.0,0.9200261314111294
weighted_bce,train,132.0,0.9195893947430722
weighted_bce,train,133.0,0.9191565053120035
weighted_bce,train,134.0,0.9187274003267785
weighted_bce,train,135.0,0.9183020183016362
weighted_bce,train,136.0,0.917880299024111
weighted_bce,train,137.0,0.9174621835238475
weighted_bce,train,138.0,0.9170476140422898
weighted_bce,train,139.0,0.9166365340032219
weighted_bce,train,140.0,0.9162288879841249
weighted_bce,train,141.0,0.9158246216883361
weighted_bce,train,142.0,0.9154236819179756
weighted_bce,train,143.0,0.915026016547623
weighted_bce,train,144.0,0.9146315744987186
weighted_bce,train,145.0,0.9142403057146662
weighted_bce,train,146.0,0.9138521611366182
weighted_bce,train,147.0,0.913467092679919
weighted_bce,train,148.0,0.91308505321119
weighted_bce,train,149.0,0.9127059965260343
weighted_bce,train,150.0,0.912329877327342
weighted_bce,train,151.0,0.9119566512041803
weighted_bce,train,152.0,0.9115862746112479
weighted_bce,train,153.0,0.9112187048488781
weighted_bce,train,154.0,0.9108539000435751
weighted_bce,train,155.0,0.9104918191290636
weighted_bce,train,156.0,0.9101324218278422
weighted_bce,train,157.0,0.9097756686332193
weighted_bce,train,158.0,0.9094215207918234
weighted_bce,train,159.0,0.9090699402865665
weighted_bce,train,160.0,0.9087208898200553
weighted_bce,train,161.0,0.9083743327984302
weighted_bce,train,162.0,0.9080302333156226
weighted_bce,train,163.0,0.9076885561380192
weighted_bce,train,164.0,0.9073492666895188
weighted_bce,train,165.0,0.9070123310369708
weighted_bce,train,166.0,0.9066777158759871
weighted_bce,train,167.0,0.9063453885171132
weighted_bce,train,168.0,0.9060153168723483
weighted_bce,train,169.0,0.9056874694420081
weighted_bce,train,170.0,0.9053618153019155
weighted_bce,train,171.0,0.9050383240909129
weighted_bce,train,172.0,0.9047169659986878
weighted_bce,train,173.0,0.9043977117538983
weighted_bce,train,174.0,0.9040805326125956
weighted_bce,train,175.0,0.9037654003469318
weighted_bce,train,176.0,0.903452287234145
weighted_bce,train,177.0,0.9031411660458154
weighted_bce,train,178.0,0.9028320100373852
weighted_bce,train,179.0,0.9025247929379308
weighted_bce,train,180.0,0.902219488940187
weighted_bce,train,181.0,0.9019160726908112
weighted_bce,train,182.0,0.9016145192808815
weighted_bce,train,183.0,0.9013148042366257
weighted_bce,train,184.0,0.9010169035103702
weighted_bce,train,185.0,0.9007207934717064
weighted_bce,train,186.0,0.9004264508988676
weighted_bce,train,187.0,0.9001338529703105
weighted_bce,train,188.0,0.8998429772564943
weighted_bce,train,189.0,0.8995538017118566
weighted_bce,train,190.0,0.8992663046669757
weighted_bce,train,191.0,0.898980464820917
weighted_bce,train,192.0,0.8986962612337589
weighted_bce,train,193.0,0.8984136733192921
weighted_bce,train,194.0,0.8981326808378887
weighted_bce,train,195.0,0.8978532638895361
weighted_bce,train,196.0,0.8975754029070322
weighted_bce,train,197.0,0.8972990786493351
weighted_bce,train,198.0,0.8970242721950694
weighted_bce,train,199.0,0.896750964936176
weighted_bce,train,200.0,0.8964791385717101
weighted_bce,test,1.0,1.0726065888111755
weighted_bce,test,2.0,1.0704587159005907
weighted_bce,test,3.0,1.0683592662615102
weighted_bce,test,4.0,1.0663072012656027
weighted_bce,test,5.0,1.064301493502633
weighted_bce,test,6.0,1.0623411274073584
weighted_bce,test,7.0,1.0604250998415528
weighted_bce,test,8.0,1.0585524206312162
weighted_bce,test,9.0,1.0567221130592546
weighted_bce,test,10.0,1.0549332143141072
weighted_bce,test,11.0,1.0531847758949984
weighted_bce,test,12.0,1.0514758639746538
weighted_bce,test,13.0,1.049805559720475
weighted_bce,test,14.0,1.0481729595753113
